id,nome,id_departamento,salario,idade
8347,Maria Amaral,3,21877.17,21
8348,Henrique Castro,6,21525.63,58
8349,Miguel Dias,5,19456.42,45
8350,Yuri Castro,2,4492.51,39
8351,Joao Costa,6,6309.53,53
8352,Enzo Castro,4,8639.76,31
8353,Nicolas Santos,4,5569.3,56
8354,Mariana Andrade,1,5088.62,18
8355,Gabriel Cardoso,1,21641.25,46
8356,Amanda Gomes,3,8306.07,60
8357,Leonardo Cardoso,5,19055.75,60
8358,Antonio Nascimento,3,23571.08,57
8359,Rafael Teixeira,3,13983.76,40
8360,Aline Cavalcanti,6,11694.99,24
8361,William Siqueira,3,22640.21,39
8362,Andre Nogueira,2,6837.1,48
8363,Vania Silva,6,11031.7,62
8364,Igor Rocha,3,3384.52,31
8365,Mariana Miranda,4,7695.76,22
8366,Guilherme Souza,3,8628.43,41
8367,Renata Toledo,1,10901.98,37
8368,Daniel Vasconcelos,2,21993.08,62
8369,Heitor Garrido,4,21115.61,60
8370,Murilo Rocha,6,23651.79,61
8371,Enzo Lacerda,2,10423.83,32
8372,Luana Almeida,4,3626.11,43
8373,Mateus Coelho,1,11215.6,52
8374,Davi Mendes,2,11136.53,23
8375,Leonardo Leal,2,4375.49,65
8376,Sandra Morais,5,14716.66,19
8377,Ricardo Peixoto,4,20776.01,35
8378,Sara Diniz,6,15331.34,61
8379,Daniel Macedo,2,6548.69,31
8380,Rodrigo Macedo,4,10283.72,48
8381,Julia Silva,3,9789.31,51
8382,Victor Menezes,1,21934.2,50
8383,Eduardo Nascimento,3,18481.47,39
8384,Helena Machado,1,21233.9,23
8385,Carolina Cruz,5,20020.97,44
8386,Guilherme Moreira,5,3035.85,19
8387,Leonardo Lins,1,23357.73,28
8388,Vitor Ramos,2,23722.52,45
8389,Fernando Borges,1,11955.69,37
8390,Fabio Lacerda,6,14210.39,60
8391,Otavio Moura,4,22236.68,49
8392,Isabel Andrade,5,5608.13,24
8393,Isabel Viana,3,18680.44,44
8394,Lucas Moreira,3,5551.43,25
8395,Henrique Menezes,6,10946.1,60
8396,Vanessa Cardoso,4,10579.87,54
8397,Theo Assis,2,20282.63,48
8398,Fernando Diniz,1,21086.15,36
8399,Bruno Lima,2,17882.54,55
8400,Sara Pinheiro,4,24538.32,20
8401,Beatriz Porto,3,23206.7,38
8402,Mateus Silva,4,23595.14,57
8403,Amanda Figueiredo,6,12474.76,44
8404,Adriana Peixoto,2,16442.99,45
8405,Natalia Coutinho,4,18453.14,36
8406,Gustavo Cavalcante,4,14668.61,32
8407,Vania Santos,3,15442.16,43
8408,Nicolas Santana,2,4761.83,18
8409,Rafael Guimaraes,6,9807.85,61
8410,Gustavo Santiago,1,4239.56,35
8411,Sophia Figueiredo,5,14334.39,30
8412,Gabriela Sales,4,13479.3,55
8413,Joaquim Leal,5,21825.82,54
8414,Isabela Diniz,1,19171.23,58
8415,Luis Assis,5,23802.43,36
8416,Lorenzo Maldonado,4,19638.68,51
8417,William Gomes,5,16791.13,21
8418,Vinicius Vasconcelos,2,20779.81,44
8419,Mariana Lopes,1,3832.71,58
8420,Cecilia Tavares,5,2512.98,41
8421,Joao Tavares,5,4267.46,41
8422,Bruno Monteiro,5,3804.81,27
8423,Natalia Santos,5,23773.18,56
8424,Douglas Nunes,5,20120.57,65
8425,Carolina Freitas,1,7340.74,28
8426,Bruno Campos,1,16854.16,50
8427,Amanda Ribeiro,6,2924.28,47
8428,Helena Castro,5,23623.36,44
8429,Bernardo Miranda,1,12080.36,42
8430,Douglas Porto,3,13401.98,57
8431,Felipe Pinto,3,21959.93,58
8432,Heloisa Silva,3,22703.21,35
8433,Luiza Araujo,6,11543.8,22
8434,Ana Guedes,2,3274.98,39
8435,Carolina Sampaio,5,10468.32,22
8436,Isabela Reis,2,19368.58,43
8437,Mateus Santos,2,6045.51,29
8438,Isabel Carvalho,6,15229.41,36
8439,Marcelo Porto,6,14908.39,65
8440,Arthur Toledo,5,18514.09,20
8441,Lucas Duarte,5,24057.1,26
8442,Manuela Soares,6,16793.39,63
8443,Adriana Duarte,2,17275.95,43
8444,Bruno Guedes,4,24762.76,57
8445,Alice Barros,2,18727.02,60
8446,Murilo Cunha,3,24249.8,30
8447,Samuel Barbosa,1,6289.92,35
8448,Francisco Maldonado,3,9403.55,62
8449,Vania Campos,6,10962.12,41
8450,Mateus Almeida,2,9761.48,27
8451,Camila Martins,6,14671.49,29
8452,Gustavo Assis,1,13409.67,35
8453,Sara Pires,4,15980.42,19
8454,Otavio Miranda,2,19086.43,42
8455,Yuri Azevedo,6,10480.21,65
8456,Gustavo Lacerda,2,15375.82,56
8457,Aline Melo,1,19335.11,27
8458,Luiza Nunes,99,8443.13,34
8459,Cecilia Melo,6,8506.6,43
8460,Elaine Chaves,2,11777.8,51
8461,Heitor Guimaraes,5,11012.46,55
8462,Leonardo Brito,5,7264.19,48
8463,Diego Santos,2,22924.34,64
8464,Matheus Barros,5,5633.55,30
8465,Larissa Morais,4,9227.46,18
8466,Gabriel Borges,6,22452.84,34
8467,Diego Ferreira,2,24958.83,25
8468,Beatriz Gomes,1,3909.52,18
8469,Douglas Ramos,2,7067.62,21
8470,Manuela Soares,5,4159.97,44
8471,Vinicius Brito,99,7879.47,20
8472,Heloisa Porto,5,11068.72,29
8473,Sandra Rodrigues,6,15443.52,28
8474,Camila Muniz,5,17422.15,36
8475,Luiza Cavalcante,3,11646.32,29
8476,Mariana Gallo,3,2732.59,49
8477,Gabriel Sampaio,3,5557.1,60
8478,Adriana Leal,3,8041.44,22
8479,Marcos Moraes,2,6482.49,20
8480,Caio Carvalho,1,11809.07,54
8481,Ana Menezes,5,9913.04,57
8482,Mateus Barros,4,2724.71,51
8483,Otavio Macedo,6,20993.05,28
8484,Mateus Coelho,3,7942.81,56
8485,Luis Porto,5,6472.26,20
8486,Rafael Correia,3,10103.62,27
8487,Gabriela Monteiro,5,24083.78,22
8488,Murilo Freitas,6,20913.06,57
8489,Vinicius Souza,6,9494.19,48
8490,Mateus Cunha,2,6840.19,54
8491,Vitor Borges,4,22826.11,24
8492,Diego Farias,5,23612.96,56
8493,Camila Guedes,5,13559.6,32
8494,Larissa Marques,6,23291.31,21
8495,Renan Campos,5,12137.08,34
8496,Maite Santiago,4,13699.42,19
8497,Yasmin Bento,4,20034.68,31
8498,Gustavo Macedo,2,15277.72,38
8499,Bruno Santana,5,18414.15,54
8500,Joaquim Morais,4,10624.14,36
8501,Michele Monteiro,4,3747.26,28
8502,Miguel Neves,6,12953.64,49
8503,Cecilia Freitas,3,10138.35,46
8504,Yuri Dias,1,8181.04,18
8505,Yuri Martins,1,12404.14,49
8506,Caio Freitas,5,19822.98,59
8507,Alice Silva,4,17203.16,45
8508,Renata Tavares,2,9396.79,18
8509,Bernardo Costa,4,20855.57,58
8510,Manuela Coelho,4,6950.78,63
8511,Camila Miranda,5,16222.46,26
8512,Miguel Nogueira,3,23361.27,28
8513,Camila Costa,6,15196.49,51
8514,Aline Martins,1,10975.76,61
8515,Michele Almeida,5,10950.02,23
8516,Cecilia Gallo,6,16935.81,22
8517,Helena Vieira,5,20764.76,41
8518,Heitor Tavares,5,23278.94,59
8519,Gabriel Moraes,1,19531.27,65
8520,Caio Nogueira,6,2946.47,36
8521,Andre Pereira,4,3811.51,38
8522,Beatriz Coelho,5,18250.68,19
8523,Alice Batista,1,9384.36,38
8524,Enzo Martins,2,20173.6,46
8525,Davi Borges,1,13371.24,22
8526,Douglas Castilho,2,5685.45,42
8527,Yuri Figueiredo,3,5872.74,55
8528,Mariana Barbosa,5,24910.6,55
8529,Paulo Campos,1,19678.02,63
8530,Camila Moreira,2,10878.85,49
8531,Diego Neves,3,12906.73,54
8532,Henrique Rodrigues,2,10360.13,53
8533,Bernardo Mendes,5,8275.23,45
8534,Vitor Porto,3,5334.43,65
8535,Alice Muniz,1,4447.45,65
8536,Nicolas Rocha,6,3078.98,36
8537,Debora Leal,2,22292.88,64
8538,Isabela Gomes,1,12258.65,62
8539,Andre Campos,1,7447.51,39
8540,Michele Fonseca,5,13159.58,43
8541,Vitor Almeida,4,3819.8,56
8542,Cecilia Marques,2,6879.71,33
8543,Renata Assis,3,11187.07,60
8544,Antonella Toledo,2,6410.76,49
8545,Larissa Castilho,1,23428.15,58
8546,Diego Figueiredo,2,20750.3,44
8547,Arthur Castro,4,9521.08,25
8548,Gabriela Teixeira,5,6168.69,61
8549,Ricardo Lacerda,6,3827.35,53
8550,Gabriela Bento,1,16039.27,23
8551,Joaquim Moraes,6,16912.88,19
8552,Luiz Assis,2,20731.57,47
8553,Adriana Reis,5,4170.81,27
8554,Daniel Brandao,3,15304.54,47
8555,Daniel Muniz,1,8104.83,23
8556,Diego Carvalho,6,22319.69,42
8557,Vitor Moura,1,8857.05,40
8558,Alice Guedes,5,18277.39,55
8559,Rodrigo Nascimento,2,15257.0,23
8560,Davi Santos,2,21483.87,64
8561,Guilherme Fernandes,2,21301.05,34
8562,Renata Araujo,4,2717.44,45
8563,Douglas Barros,3,19805.92,42
8564,Beatriz Martins,3,12759.62,37
8565,Vania Leal,4,17573.45,64
8566,Otavio Aguiar,3,17966.59,42
8567,Barbara Batista,5,3338.06,34
8568,Antonella Coutinho,2,10890.12,25
8569,Heitor Batista,6,22457.28,52
8570,Francisco Cunha,4,4148.26,25
8571,Debora Teixeira,2,10635.18,62
8572,Cecilia Araujo,3,8447.98,48
8573,Leticia Barbosa,1,22484.43,41
8574,Vanessa Maffei,5,21723.46,56
8575,Theo Fonseca,4,18970.12,28
8576,Luis Castro,4,14882.89,35
8577,Gabriel Marques,1,6899.45,49
8578,Leonardo Neves,2,10724.02,54
8579,Rodrigo Miranda,99,13732.97,58
8580,Elaine Cunha,99,10490.31,18
8581,Marcos Sales,3,24001.69,42
8582,Fabio Menezes,5,19197.33,39
8583,Leticia Motta,2,24514.7,34
8584,Yasmin Melo,1,12484.84,42
8585,Walter Siqueira,2,14244.69,59
8586,Francisco Cruz,6,6450.76,58
8587,Walter Siqueira,1,4296.06,20
8588,Luana Cavalcanti,4,16705.75,57
8589,Fernanda Souza,3,17631.26,40
8590,Leonardo Batista,6,12372.58,47
8591,Bruno Menezes,4,8742.45,48
8592,Daniel Viana,5,2648.07,39
8593,Isabel Lima,5,19858.13,54
8594,Leticia Ribeiro,2,22614.92,24
8595,Matheus Gallo,5,5747.21,49
8596,Michele Souza,6,21062.81,36
8597,Paulo Assis,2,21592.29,33
8598,Renata Rezende,4,14102.71,20
8599,Vania Guedes,3,7021.05,29
8600,Fernanda Lacerda,5,2707.47,64
8601,Miguel Silva,1,5858.21,56
8602,Davi Menezes,4,13399.4,56
8603,Aline Almeida,6,6366.82,55
8604,Douglas Santos,4,5071.39,38
8605,Bruno Gomes,2,13246.64,56
8606,Andre Motta,2,7820.3,41
8607,Henrique Pereira,2,24602.29,56
8608,Gabriela Rocha,1,16935.28,52
8609,Renata Soares,1,20435.87,19
8610,Amanda Farias,4,23033.3,60
8611,Heitor Teixeira,6,23113.61,35
8612,Natalia Gallo,2,3916.62,49
8613,Amanda Guedes,6,23758.38,63
8614,Heitor Almeida,2,4302.86,31
8615,Arthur Macedo,2,16947.5,58
8616,Beatriz Miranda,3,14915.26,64
8617,Isabel Pereira,6,11295.67,46
8618,Sofia Aguiar,6,18878.9,42
8619,Fernanda Nogueira,2,16093.76,28
8620,Arthur Borges,6,22325.19,54
8621,Fabio Queiroz,3,14538.34,50
8622,Miguel Gallo,2,15623.64,33
8623,Luiza Pinheiro,4,3332.32,20
8624,Arthur Garrido,6,22490.04,39
8625,Miguel Dias,3,3523.85,30
8626,Camila Chaves,2,20939.72,60
8627,Cecilia Lins,6,10807.45,59
8628,Douglas Nunes,2,17448.26,24
8629,Henrique Assis,5,12321.28,24
8630,Luiza Reis,2,2855.69,20
8631,Davi Brandao,5,9197.74,27
8632,Bernardo Lima,3,23619.59,37
8633,Isabel Barbosa,3,21224.93,41
8634,Andre Teixeira,1,8527.0,50
8635,Maite Bento,4,10939.65,44
8636,Vinicius Gomes,2,20217.25,59
8637,Debora Correia,2,4946.16,21
8638,Vitor Machado,6,4546.45,33
8639,Fernando Figueiredo,3,10791.6,36
8640,Julia Peixoto,4,3806.71,28
8641,Douglas Nogueira,6,23880.72,49
8642,Aline Monteiro,2,3810.86,24
8643,Maite Fonseca,5,3701.71,57
8644,Michele Souza,1,5031.31,64
8645,Rafael Cavalcanti,6,19733.79,34
8646,Joaquim Bento,2,18199.02,39
8647,Arthur Cavalcanti,5,13153.41,56
8648,Antonio Rezende,1,6396.51,62
8649,Isabela Ferreira,5,6725.55,50
8650,Arthur Figueiredo,3,5493.32,53
8651,Fernanda Souza,1,10056.81,47
8652,Sara Lopes,4,17281.03,64
8653,Eliane Neto,1,22683.99,33
8654,Julia Motta,2,10722.62,28
8655,Lucas Menezes,1,9993.11,29
8656,Vinicius Martins,5,6701.33,33
8657,Maite Ramos,1,6978.31,64
8658,Laura Nascimento,3,21673.59,52
8659,Ana Soares,6,8295.98,51
8660,Alice Leal,2,20993.26,36
8661,Henrique Gallo,5,14581.5,37
8662,Sandra Ribeiro,1,3127.91,53
8663,Guilherme Soares,3,5535.24,43
8664,Isabel Maldonado,1,7386.99,63
8665,Michele Viana,4,18233.3,60
8666,Mateus Ramos,4,11435.22,22
8667,Clarice Correia,6,11277.24,41
8668,Debora Ramos,2,17242.48,33
8669,Elaine Macedo,1,16434.52,56
8670,Carolina Rocha,5,14995.01,65
8671,Leticia Borges,6,11378.85,19
8672,Julia Porto,3,17865.87,48
8673,Debora Gallo,5,12920.52,26
8674,Guilherme Tavares,5,17422.06,46
8675,Natalia Muniz,5,8959.44,58
8676,Julia Ferreira,5,13513.54,41
8677,Michele Macedo,4,15303.8,39
8678,Yuri Lopes,4,3581.98,31
8679,Julia Miranda,5,11329.39,33
8680,Joao Oliveira,1,20656.5,36
8681,Diego Peixoto,4,4904.38,45
8682,Mariana Pinto,3,24393.17,44
8683,Yuri Pinto,3,12701.32,62
8684,Vania Pereira,4,7243.8,39
8685,Cecilia Almeida,2,8587.67,35
8686,Arthur Toledo,3,16689.5,45
8687,Otavio Moraes,1,20152.05,27
8688,Thiago Macedo,2,14899.99,59
8689,Priscila Borges,5,11036.66,24
8690,Matheus Viana,1,11930.01,21
8691,Renan Assis,5,4004.09,34
8692,Fernanda Muniz,4,10821.94,44
8693,Mateus Nogueira,2,12445.79,51
8694,Henrique Andrade,6,24215.96,32
8695,William Rodrigues,1,20741.82,63
8696,Sophia Alves,6,18548.59,50
8697,Nicolas Macedo,1,24526.23,53
8698,Marcelo Costa,1,20651.01,59
8699,Larissa Nunes,3,5398.64,53
8700,Vania Martins,4,12504.8,46
8701,Alice Cavalcante,2,12191.26,41
8702,Adriana Andrade,2,9609.62,20
8703,Otavio Ramos,2,5032.63,34
8704,Cecilia Nunes,5,22676.97,19
8705,Amanda Siqueira,4,22006.74,30
8706,Beatriz Neto,3,4274.37,24
8707,Diego Menezes,6,5362.6,57
8708,Enzo Rocha,1,21481.19,65
8709,Tiago Nunes,4,16198.58,53
8710,Leticia Morais,5,15734.06,60
8711,Isabela Assis,4,23924.34,53
8712,Caio Cunha,3,6588.62,24
8713,Juliana Figueiredo,1,14469.19,57
8714,Otavio Melo,5,8090.13,58
8715,Pedro Maldonado,4,4904.89,40
8716,Renan Peixoto,1,17103.4,64
8717,Patricia Viana,3,5076.58,57
8718,Vinicius Pereira,1,13086.54,25
8719,Rafaela Morais,6,15893.3,22
8720,Debora Silva,6,7596.02,28
8721,Manuela Barros,1,21879.35,58
8722,Luis Pinheiro,6,4952.45,53
8723,Maite Ferreira,3,20708.13,52
8724,Francisco Correia,2,15131.82,21
8725,Bruno Queiroz,3,18569.47,60
8726,Tiago Azevedo,2,10205.63,33
8727,Rodrigo Oliveira,3,20115.39,61
8728,Walter Guimaraes,2,9649.64,65
8729,Sofia Reis,4,17797.02,48
8730,Bruno Castro,4,10877.87,31
8731,Leonardo Brito,2,7841.77,47
8732,Eliane Gallo,6,19655.02,20
8733,Thiago Sales,2,18188.16,34
8734,Valentina Viana,2,12914.62,40
8735,Joaquim Siqueira,4,21215.67,36
8736,Guilherme Sampaio,4,13197.4,55
8737,Francisco Pinto,1,9258.65,56
8738,Isabel Pinto,1,11531.35,63
8739,Joao Monteiro,3,4432.43,23
8740,Pedro Teixeira,1,14786.86,23
8741,Larissa Maffei,4,14681.43,49
8742,Antonella Aguiar,2,24625.78,62
8743,Guilherme Lacerda,3,3714.16,46
8744,Debora Brandao,4,21719.34,30
8745,Fernando Sales,1,17854.61,49
8746,Barbara Coutinho,5,11250.02,29
8747,Walter Santos,2,21639.08,51
8748,Murilo Rodrigues,4,13421.38,61
8749,Heitor Sales,6,21553.46,45
8750,Murilo Gallo,4,9182.25,57
8751,Andre Neto,3,17133.71,46
8752,Eliane Lins,3,11471.22,40
8753,Ana Lopes,1,22110.81,22
8754,Heloisa Brito,1,15896.66,25
8755,Renata Peixoto,1,8737.34,21
8756,Lorenzo Araujo,1,6071.82,34
8757,Helena Santana,1,2963.25,18
8758,Luiz Fonseca,4,4181.31,20
8759,Gustavo Machado,5,21797.95,22
8760,Priscila Toledo,4,15292.72,39
8761,Caio Azevedo,4,17091.63,65
8762,Bernardo Costa,6,19102.78,37
8763,Isabel Assis,5,18715.43,64
8764,Marcelo Duarte,2,7685.48,63
8765,Natalia Moura,6,20381.31,38
8766,Sophia Lima,2,13720.4,40
8767,Barbara Alves,3,24927.85,18
8768,Luiza Pinheiro,1,20338.05,22
8769,Henrique Vieira,1,11362.47,50
8770,Luana Almeida,5,11948.73,56
8771,Sofia Fernandes,1,8604.27,53
8772,Maria Almeida,3,8956.5,42
8773,Mariana Nunes,4,18514.33,31
8774,Carolina Chaves,3,17561.9,30
8775,Elaine Toledo,4,24272.84,43
8776,Priscila Araujo,6,16041.65,20
8777,Carlos Barros,6,18206.06,41
8778,Marcelo Correia,3,4987.5,57
8779,Carlos Neves,3,7090.54,31
8780,Larissa Duarte,6,14325.22,31
8781,Carolina Rodrigues,1,4128.88,52
8782,Pedro Andrade,2,13999.66,63
8783,Renan Lopes,6,13156.31,61
8784,Leticia Morais,2,13133.31,48
8785,Henrique Vasconcelos,3,5939.37,19
8786,Diego Tavares,1,4880.79,45
8787,Fernanda Rocha,6,5863.8,24
8788,Victor Santana,6,15327.05,20
8789,Rafael Assis,2,15063.57,56
8790,Joaquim Diniz,1,18323.07,34
8791,Diego Castro,1,19676.99,28
8792,Leticia Souza,1,13297.26,31
8793,Sofia Lins,2,17328.8,40
8794,Felipe Ferreira,5,16676.22,43
8795,Felipe Nunes,1,6980.19,21
8796,Cecilia Marques,5,19652.39,18
8797,Fernando Martins,6,24749.69,36
8798,Luis Diniz,6,18189.99,48
8799,Leonardo Muniz,1,3950.99,25
8800,Samuel Muniz,6,20689.9,24
8801,Rafaela Bento,6,16195.11,20
8802,Sandra Alves,6,12426.47,37
8803,Francisco Santos,3,16309.21,61
8804,Barbara Ferreira,2,19382.9,29
8805,Theo Porto,3,4800.51,49
8806,Andre Pinto,5,10733.77,53
8807,Daniel Araujo,1,10692.18,26
8808,Luis Gallo,2,12170.03,31
8809,Felipe Moraes,2,21520.57,60
8810,Marcelo Carvalho,2,6867.61,41
8811,Yuri Ferreira,6,21822.62,55
8812,Rafaela Cruz,6,22835.48,63
8813,Isabela Bento,2,9615.88,28
8814,Carolina Machado,4,10783.36,31
8815,Pedro Cavalcanti,5,6173.26,32
8816,Michele Gomes,3,23584.05,59
8817,Isabel Figueiredo,3,15062.18,34
8818,Bruno Brandao,5,22565.04,30
8819,Beatriz Araujo,3,15868.95,22
8820,Arthur Lopes,1,5416.13,30
8821,Sofia Pinheiro,2,5592.36,40
8822,Marcelo Silva,6,16371.31,33
8823,Tiago Figueiredo,4,22631.28,64
8824,William Reis,1,23528.56,36
8825,Alice Lins,4,6503.31,32
8826,Natalia Alves,3,7197.79,46
8827,Miguel Cunha,1,11130.84,27
8828,Ana Pires,1,23898.78,58
8829,Bruno Pinto,2,17923.85,58
8830,Maite Castro,1,21884.73,55
8831,Helena Neves,2,19310.86,60
8832,Patricia Figueiredo,1,20517.91,50
8833,Sandra Nogueira,4,15897.56,60
8834,Eliane Guedes,4,5447.67,31
8835,Marcelo Costa,3,15460.16,55
8836,Carolina Lima,4,13106.79,34
8837,Rodrigo Motta,6,13805.54,59
8838,Cecilia Brito,1,18928.79,22
8839,Helena Garrido,1,11769.33,20
8840,Marcos Pinto,3,6630.08,18
8841,Aline Miranda,5,19720.21,43
8842,Debora Muniz,3,7006.22,23
8843,Maria Sales,3,18500.39,35
8844,Renan Muniz,6,9262.0,42
8845,Matheus Assis,3,19530.31,46
8846,Sophia Aguiar,6,6199.43,43
8847,Luiz Aguiar,6,9592.53,42
8848,Barbara Leal,6,20374.03,20
8849,Antonella Diniz,1,13475.83,45
8850,Yuri Freitas,6,24172.14,59
8851,Leonardo Brandao,1,21897.64,44
8852,Pedro Nascimento,1,11257.35,61
8853,Antonella Garrido,2,4606.67,35
8854,Sophia Maffei,2,7857.27,37
8855,Bruno Figueiredo,1,6954.2,25
8856,Marcelo Azevedo,6,19541.28,59
8857,Walter Farias,2,18005.4,21
8858,Otavio Alves,5,16418.02,42
8859,Eduardo Macedo,1,14949.76,32
8860,Samuel Aguiar,6,19797.13,63
8861,Maite Carvalho,6,4414.9,27
8862,Antonella Batista,5,11023.8,27
8863,Daniel Motta,5,8394.58,59
8864,Priscila Martins,3,18537.93,29
8865,Lucas Andrade,6,6565.42,31
8866,Henrique Gomes,5,18975.44,62
8867,Victor Peixoto,6,22249.14,62
8868,Tiago Porto,6,16787.05,35
8869,Fernando Castilho,3,5385.54,58
8870,Miguel Guimaraes,6,19700.63,57
8871,Theo Maldonado,1,3540.05,50
8872,Fabio Freitas,2,15172.04,18
8873,Cecilia Brito,6,23412.38,24
8874,Renan Monteiro,3,5002.66,52
8875,Murilo Monteiro,6,17313.74,47
8876,Lucas Assis,2,6914.53,40
8877,Thiago Borges,6,24990.04,62
8878,Rafaela Ribeiro,2,10453.3,60
8879,Maite Lacerda,1,19146.52,60
8880,Paulo Costa,1,12909.64,20
8881,Laura Campos,1,9663.65,34
8882,Gabriela Guedes,1,17531.82,29
8883,Luis Machado,2,18141.59,55
8884,Fernando Toledo,3,21428.73,18
8885,Gustavo Vieira,3,4656.86,29
8886,Luis Figueiredo,2,22355.44,58
8887,Diego Melo,2,7682.69,64
8888,Otavio Farias,5,21598.4,51
8889,Antonella Gomes,3,9101.35,63
8890,Sofia Reis,5,7654.58,48
8891,Ricardo Maffei,6,15763.01,58
8892,Beatriz Guedes,6,3318.17,38
8893,Maria Guedes,2,13890.68,32
8894,Yasmin Almeida,6,13444.3,52
8895,Victor Batista,6,16659.81,40
8896,Natalia Castro,4,4936.84,60
8897,Luana Cavalcanti,6,24886.42,48
8898,Heloisa Nogueira,6,7841.7,45
8899,Amanda Brandao,2,23299.48,36
8900,Samuel Tavares,6,2667.59,19
8901,Igor Cruz,3,21807.37,39
8902,Otavio Santiago,3,24119.32,19
8903,Alice Castro,5,5552.8,56
8904,Camila Costa,3,17598.4,33
8905,Ana Nunes,4,12175.67,20
8906,Joao Muniz,1,16629.64,51
8907,Cecilia Barros,3,6454.98,60
8908,Vinicius Neto,1,19602.09,36
8909,Maria Porto,4,10927.24,21
8910,Sara Duarte,1,2997.07,38
8911,Elaine Coutinho,6,24641.86,60
8912,Daniel Queiroz,2,4637.73,37
8913,Adriana Queiroz,3,4729.72,65
8914,Priscila Neves,3,3862.75,44
8915,Leonardo Pinheiro,3,7530.73,62
8916,Enzo Coelho,4,18964.35,26
8917,Heitor Neves,4,11194.64,35
8918,Victor Moreira,6,3322.79,52
8919,Ricardo Azevedo,1,18143.1,62
8920,Lorenzo Fonseca,1,24376.29,45
8921,Bruno Castilho,5,2721.73,19
8922,Pedro Vasconcelos,6,6945.22,60
8923,Sara Sales,2,5135.21,32
8924,Ana Costa,5,12027.05,23
8925,Otavio Amaral,1,22466.46,35
8926,Bruno Guedes,1,5703.33,47
8927,Thiago Lima,4,15860.19,53
8928,Barbara Viana,2,10210.18,44
8929,Gabriela Monteiro,6,5793.54,36
8930,Mateus Araujo,4,5629.73,52
8931,Enzo Nogueira,2,18831.27,22
8932,Matheus Andrade,2,24624.49,28
8933,Igor Amaral,6,5848.65,54
8934,Sofia Maffei,4,10951.79,56
8935,Larissa Muniz,4,10110.37,40
8936,Felipe Souza,4,2655.56,58
8937,Michele Gallo,5,11712.04,43
8938,Yasmin Nogueira,5,24774.19,49
8939,Camila Andrade,5,14809.33,38
8940,Leticia Soares,1,19240.91,51
8941,Rodrigo Tavares,1,4865.47,39
8942,Arthur Lima,2,13950.82,62
8943,Rafaela Sales,1,18791.42,49
8944,Isabel Sampaio,6,8162.74,50
8945,Theo Moura,6,17039.77,51
8946,Juliana Miranda,6,5972.21,57
8947,Rafaela Pinto,6,18384.9,58
8948,Luana Costa,5,14856.91,52
8949,Elaine Batista,2,15743.11,27
8950,Douglas Teixeira,3,23004.39,24
8951,Matheus Dias,3,24931.21,60
8952,Vitor Borges,4,12719.33,59
8953,Bruno Neves,1,7576.54,27
8954,Larissa Macedo,6,2502.38,52
8955,Patricia Neto,5,5099.06,51
8956,Daniel Costa,5,21867.06,32
8957,Joao Cardoso,1,11324.43,23
8958,Guilherme Rodrigues,1,20038.12,33
8959,Eliane Moura,2,4766.49,41
8960,Matheus Muniz,5,6874.81,60
8961,Maria Leal,2,9019.7,21
8962,Francisco Morais,99,15201.12,23
8963,Vitor Dantas,5,19470.22,51
8964,Eliane Ramos,5,5505.97,34
8965,Ana Cruz,1,2793.58,24
8966,Priscila Nunes,2,19811.88,25
8967,Victor Miranda,6,13131.91,60
8968,William Pinheiro,4,15840.54,43
8969,Rodrigo Reis,2,12933.76,58
8970,Francisco Ferreira,1,22243.67,40
8971,Luiz Cardoso,4,20883.95,54
8972,Gabriela Correia,2,3842.93,35
8973,Camila Castro,3,24012.82,36
8974,Helena Freitas,5,14551.57,52
8975,Theo Azevedo,6,18740.52,63
8976,Sandra Ribeiro,5,9475.17,63
8977,Nicolas Ribeiro,3,16970.95,58
8978,Fabio Alves,4,6326.23,48
8979,Gabriel Guedes,6,24313.16,39
8980,Arthur Duarte,2,16148.05,52
8981,Bruno Vasconcelos,4,4404.64,45
8982,Laura Coelho,5,22776.39,58
8983,Fabio Morais,5,10580.89,61
8984,Fernando Batista,6,18767.93,58
8985,Joaquim Santos,1,9553.65,50
8986,Lucas Brandao,2,7693.71,49
8987,Adriana Fonseca,1,15383.08,52
8988,Cecilia Maldonado,99,8398.51,44
8989,Sandra Miranda,4,19353.84,37
8990,Camila Amaral,3,19579.0,60
8991,Vanessa Viana,2,8687.64,39
8992,Murilo Menezes,4,18910.9,48
8993,Daniel Pires,3,7333.37,41
8994,Marcos Figueiredo,5,3889.59,56
8995,Adriana Alves,2,5296.76,38
8996,Debora Cardoso,2,2705.22,54
8997,Fernando Vasconcelos,5,12453.26,25
8998,Aline Pereira,1,8194.11,39
8999,Sophia Viana,4,15252.13,62
9000,Juliana Brito,1,6850.14,50
9001,Patricia Gallo,5,11168.09,32
9002,Priscila Campos,5,13886.14,47
9003,Enzo Monteiro,2,17496.19,22
9004,Eduardo Ferreira,3,11062.52,37
9005,Rodrigo Cruz,3,19635.88,27
9006,Heitor Cavalcante,1,21348.0,35
9007,Sandra Vieira,4,8373.31,27
9008,Julia Dias,4,17478.03,30
9009,Cecilia Neves,99,9724.4,27
9010,Natalia Pires,4,9196.92,40
9011,Luis Sampaio,1,3380.71,33
9012,Vanessa Teixeira,5,9101.5,64
9013,Daniel Rezende,5,14959.74,59
9014,Carlos Borges,5,24768.74,63
